,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
15392,0,1,0,0,1,1540,80,0,0,4,1430,50,0,0,0
15406,1,1,0,0,1,1410,180,0,0,6,1260,60,1,8,1
15408,1,0,1,0,0,1840,100,0,2,2,1460,60,0,0,0
15428,1,0,1,1,2,1680,70,0,0,2,1290,50,0,0,0
15429,1,1,0,1,2,1510,150,1,1,0,1410,150,1,2,1
15430,1,1,0,1,3,1540,60,0,0,6,1460,50,0,0,0
15443,0,0,1,0,1,2660,210,0,0,1,1160,60,1,5,1
15444,1,0,1,0,1,1540,90,0,3,3,1520,90,0,0,0
15445,1,0,1,0,3,1500,100,0,0,6,1360,60,1,6,1
15474,1,1,0,0,2,1460,80,0,4,0,1260,60,0,0,0
15475,0,1,0,0,1,1620,70,0,3,3,1580,70,1,7,1
15485,1,1,0,0,2,1550,50,0,3,0,1550,50,0,0,0
15497,0,1,0,0,2,1800,150,0,0,0,1610,90,1,11,1
15499,1,0,1,0,2,1560,110,0,0,4,1560,0,1,3,1
15500,0,1,0,0,2,1550,140,0,0,4,1440,140,1,6,1
15505,1,1,0,0,1,1540,140,0,0,4,1450,0,1,7,1
15507,1,1,0,0,2,1690,310,0,3,0,1480,50,0,0,0
15534,1,0,1,0,2,1080,310,0,6,0,850,310,0,0,0
15566,0,0,1,0,1,1490,140,0,0,4,1330,60,0,0,0
15574,0,1,0,0,2,1260,70,0,0,2,1230,60,0,0,0
15581,1,1,0,0,2,1880,100,0,0,5,1850,70,0,0,0
15587,1,0,1,0,2,1450,460,1,1,2,1400,240,0,0,0
15594,1,1,0,0,3,1630,190,0,2,0,1500,150,0,0,0
15599,0,1,0,0,1,1490,120,0,0,0,1490,60,2,6,1
15619,1,0,1,0,3,1710,700,1,4,0,1630,150,0,0,0
15631,1,0,1,0,3,1340,150,0,6,0,1340,150,0,0,0
15633,1,0,1,0,2,1810,80,0,0,0,1630,60,0,0,0
15636,1,0,1,1,3,1570,120,0,0,1,1570,60,0,0,0
15655,0,1,0,0,2,1420,150,0,1,0,1260,60,1,2,1
15656,1,1,0,0,1,1190,610,0,0,0,1190,310,0,0,0
15667,1,0,1,1,3,1380,980,1,1,1,1380,150,0,0,0
15676,1,0,1,0,3,1560,80,0,0,6,1510,60,0,0,0
15697,1,1,0,0,2,1240,100,0,3,0,1200,80,0,0,0
15705,1,0,1,0,2,1520,90,0,2,4,1460,90,0,0,0
15718,0,0,1,0,3,1540,220,0,0,2,1540,100,1,2,1
15728,1,0,1,1,3,1120,160,0,1,0,1120,160,0,0,0
15729,0,0,1,1,2,1840,80,0,0,3,1840,80,0,0,0
15744,0,0,1,1,1,1280,930,0,0,6,1280,0,1,3,1
15745,1,0,1,1,2,890,280,0,0,0,710,280,0,0,0
15755,1,0,1,1,1,1850,90,0,0,3,1850,90,0,0,0
15771,1,0,1,1,1,1910,200,0,0,0,1680,60,1,2,1
15774,0,0,1,1,2,1690,130,0,0,0,1550,70,1,12,1
15783,1,0,1,1,2,1480,90,0,0,1,1480,50,1,2,1
15784,0,0,1,1,3,1550,90,0,0,6,1550,0,2,8,1
15786,1,0,0,1,2,1250,190,0,3,1,1250,50,0,0,0
15790,1,0,1,0,2,1250,60,0,0,0,1120,60,0,0,0
15791,1,0,1,0,3,1610,140,0,0,0,1270,90,0,0,0
15793,1,0,1,1,2,1400,70,0,0,0,1400,70,0,0,0
15797,1,0,1,1,2,1500,610,0,0,4,1470,60,0,0,0
15798,1,1,0,0,2,1590,60,0,0,3,1590,0,1,3,1
15801,1,0,1,1,2,1080,450,0,4,0,1080,310,0,0,0
15811,1,1,0,0,2,1470,70,0,1,3,1470,70,0,0,0
15823,1,1,0,0,2,1530,950,1,0,2,1530,50,1,2,1
15826,0,0,1,0,2,1480,100,0,0,6,1480,60,1,10,1
15830,1,0,1,0,2,1750,50,0,4,0,1750,50,0,0,0
15836,1,0,1,0,2,1550,90,0,0,4,1550,50,0,0,0
15838,1,0,1,0,2,1880,460,0,6,0,1790,180,0,0,0
15843,0,0,1,0,2,1340,180,0,0,0,1050,120,1,6,1
15850,0,0,1,0,3,1590,130,0,0,6,1590,0,1,11,1
15851,1,0,1,0,3,1350,100,1,4,2,1340,50,1,3,1
15853,0,0,1,0,2,1970,300,0,0,6,1730,60,1,16,1
15858,1,1,0,0,2,3010,80,0,0,4,1490,60,0,0,0
15863,1,1,0,0,2,1740,160,0,0,0,1600,160,1,4,1
15868,1,0,1,0,3,1760,170,1,5,0,1760,60,0,0,0
15873,1,0,1,0,3,1360,310,0,0,0,1040,120,0,0,0
15879,1,1,0,0,3,1380,90,0,1,0,1380,90,0,0,0
15889,1,0,1,0,2,1650,140,0,0,0,1460,80,1,2,1
15903,0,0,1,0,1,1490,50,0,0,2,1470,50,1,2,1
15908,1,1,0,0,2,1540,70,0,0,4,1510,70,0,0,0
15909,1,0,1,0,1,1340,100,0,0,6,1240,80,1,13,1
15923,1,1,0,0,3,1660,460,0,6,0,1660,150,0,0,0
15924,0,1,0,0,2,1390,150,0,0,0,1150,120,1,8,1
15932,1,0,1,0,2,1770,70,0,0,2,1770,70,0,0,0
15936,1,0,1,0,2,2870,640,1,3,0,1510,150,0,0,0
15950,0,1,0,0,2,1550,40,0,0,2,1550,0,1,6,1
15956,1,1,0,0,2,1570,70,0,4,2,1540,70,0,0,0
15968,1,1,0,0,2,1550,180,0,0,0,1280,80,1,2,1
15973,0,0,1,0,2,1510,80,0,0,2,1510,0,1,3,1
15979,1,1,0,0,1,2310,60,0,0,0,1510,60,0,0,0
15991,1,1,0,0,1,1230,180,0,0,0,980,180,1,8,1
15992,1,1,0,0,2,1520,0,0,5,1,1520,0,0,0,0
15993,1,1,0,0,2,1300,920,3,6,0,1300,100,0,0,0
16015,1,1,0,0,2,1510,90,0,0,4,1510,50,0,0,0
16017,1,1,0,0,2,1320,60,0,0,3,1320,60,0,0,0
16037,1,0,1,0,2,1560,80,0,0,0,1370,60,0,0,0
16040,1,1,0,0,2,1560,70,0,0,4,1560,60,0,0,0
16048,1,1,0,0,3,1380,180,0,0,0,1240,50,0,0,0
16057,1,0,1,0,2,1860,60,0,0,0,1860,60,0,0,0
16063,1,1,0,0,2,1550,170,0,0,6,1550,0,1,3,1
16066,0,1,0,0,2,1610,150,0,0,4,1610,0,1,8,1
16071,1,1,0,0,2,1320,150,0,0,3,1240,150,0,0,0
16074,1,1,0,0,2,1550,60,0,2,0,1550,50,1,2,1
16089,0,0,1,0,2,1590,60,0,4,0,1590,60,1,2,1
16101,1,0,1,0,3,1460,150,0,6,0,1460,90,0,0,0
16104,0,1,0,0,1,1800,80,0,0,3,1790,80,0,0,0
16106,0,0,1,0,2,1880,100,0,0,6,1860,70,0,0,0
16120,1,1,0,0,2,1270,60,0,0,1,1270,60,0,0,0
16127,1,1,0,0,2,1840,60,0,0,2,1840,60,0,0,0
16135,0,1,0,0,3,1720,700,1,0,3,1540,120,0,0,0
16137,0,1,0,0,1,2940,160,0,0,3,1580,10,1,4,1
16176,1,1,0,0,2,1510,60,0,0,1,1510,60,0,0,0
16182,1,0,1,0,3,810,360,0,6,0,550,310,0,0,0
16199,1,0,1,0,1,1840,150,0,0,5,1840,90,0,0,0
16202,1,0,1,0,2,1440,120,0,0,1,1440,120,0,0,0
16212,1,1,0,0,2,3320,120,0,0,1,1540,60,0,0,0
16215,1,1,0,0,2,1560,90,0,0,1,750,50,0,0,0
16230,1,1,0,0,2,2130,120,0,0,4,1510,50,0,0,0
16235,0,1,0,0,2,1660,90,0,0,0,1540,90,1,16,1
16236,1,1,0,0,2,1540,120,0,0,4,1500,120,1,6,1
16246,0,1,0,0,2,1270,140,0,0,6,1070,140,1,9,1
16250,1,1,0,1,2,1720,240,0,0,6,1410,120,2,4,1
16254,0,0,1,0,2,1980,300,0,0,1,1820,80,1,4,1
16259,0,1,0,0,2,1420,110,0,0,0,1310,110,1,8,1
16260,1,1,0,0,1,1230,150,0,0,6,1090,0,1,7,1
16262,1,0,1,0,0,1660,150,0,0,0,1300,150,0,0,0
16264,0,1,0,0,2,1830,170,0,0,4,1740,170,1,5,1
16275,1,1,0,0,2,1730,90,0,0,0,1570,90,0,0,0
16309,1,1,0,0,2,1360,150,0,0,0,1200,50,1,13,1
16311,1,1,0,0,1,2590,110,0,0,0,1270,50,0,0,0
16314,1,0,1,0,1,1360,310,0,0,0,960,60,0,0,0
16317,1,0,1,0,0,1410,150,0,0,2,1410,60,0,0,0
16319,1,1,0,0,1,1560,160,0,0,4,1430,160,1,2,1
16333,0,1,0,0,2,1840,90,0,0,1,1840,60,0,0,0
16336,1,1,0,0,2,1750,90,0,0,2,1750,90,0,0,0
16350,1,1,0,0,2,1550,120,0,0,6,1340,50,2,4,1
16371,1,1,0,0,2,940,290,0,6,0,940,230,0,0,0
16378,1,1,0,0,3,1620,90,0,0,0,1440,60,0,0,0
16381,0,0,1,0,2,1540,90,0,0,3,1540,80,0,0,0
16390,0,1,0,0,2,1710,60,0,0,3,1710,60,0,0,0
16395,1,0,1,0,3,890,210,1,6,0,890,150,0,0,0
16402,1,1,0,0,1,1180,90,0,0,0,1180,60,0,0,0
16405,0,1,0,0,2,1350,710,2,6,0,1350,90,0,0,0
16414,1,1,0,0,2,1210,50,0,1,4,1210,50,0,0,0
16418,1,1,0,0,2,1450,150,0,5,0,1450,50,0,0,0
16421,1,1,0,0,2,1750,80,0,0,2,1750,80,0,0,0
16439,0,1,0,0,1,1680,60,0,0,0,1600,0,1,3,1
16442,1,1,0,0,2,1480,130,0,0,0,1330,60,1,2,1
16445,1,0,1,0,1,1480,70,0,0,0,1410,50,0,0,0
16448,0,1,0,0,2,1130,60,0,0,0,1130,50,0,0,0
16450,1,1,0,0,2,1790,120,0,0,4,930,120,0,0,0
16452,1,1,0,0,1,1430,150,0,0,0,1430,150,0,0,0
16466,1,0,1,0,1,1540,100,0,0,1,1540,100,0,0,0
16468,1,1,0,0,2,1560,70,0,0,6,1560,60,0,0,0
16474,1,1,0,0,2,1230,100,0,2,1,1230,60,1,2,1
16477,0,1,0,0,2,1630,130,0,0,0,1470,70,1,12,1
16488,1,0,1,0,2,1210,160,0,1,0,1070,160,1,5,1
16491,1,0,1,1,2,3010,110,0,0,4,1560,110,1,2,1
16493,1,0,1,1,3,1840,190,0,0,0,1830,90,1,2,1
16498,1,0,1,0,3,1420,50,0,0,1,1420,50,1,2,1
16507,0,0,1,1,2,1580,190,0,0,0,1360,90,2,4,1
16515,0,0,1,1,2,1880,150,0,0,4,1780,150,1,8,1
16517,0,0,1,1,2,1250,70,0,0,6,1170,0,1,16,1
16521,0,0,1,0,2,1370,40,0,3,3,1360,40,1,4,1
16530,1,0,1,0,2,1210,200,0,0,0,1210,50,0,0,0
16532,1,1,0,0,2,1520,60,0,2,3,1470,60,0,0,0
16535,0,0,1,0,3,1300,90,0,0,5,1170,90,1,11,1
16541,0,0,1,0,2,1540,120,0,0,6,1500,0,1,4,1
16544,1,0,1,0,1,1520,60,0,0,2,1520,60,0,0,0
16563,1,1,0,0,2,1440,160,0,0,4,1430,60,0,0,0
16569,1,0,1,0,2,1480,90,0,0,6,1350,60,0,0,0
16573,1,0,0,0,2,2980,80,0,0,3,1460,80,0,0,0
16586,1,0,1,0,2,1830,290,0,2,0,1830,80,0,0,0
16589,1,0,1,0,2,1510,60,0,0,3,1480,60,0,0,0
16595,0,0,1,0,2,1500,610,0,6,0,880,150,1,2,1
16606,1,0,1,0,3,1330,160,0,0,0,1150,50,1,2,1
16620,1,0,1,0,2,1590,70,0,2,3,1590,0,1,5,1
16621,1,1,0,0,2,1480,60,0,2,1,1480,60,0,0,0
16628,1,1,0,0,2,1750,230,0,0,0,1460,60,1,4,1
16638,1,0,1,0,2,1550,610,1,2,3,1550,70,0,0,0
16647,1,1,0,0,1,1280,130,1,2,0,1280,40,0,0,0
16658,1,0,1,0,2,1510,70,0,0,4,1490,60,0,0,0
16668,1,1,0,0,2,1810,70,0,0,6,1810,60,0,0,0
16677,1,1,0,0,2,1290,50,0,0,1,1290,40,0,0,0
16680,1,0,1,0,1,1700,180,0,0,2,1700,50,0,0,0
16685,1,0,1,0,2,1560,150,0,3,3,1430,150,1,4,1
16695,1,1,0,0,2,1190,270,0,0,0,1190,50,0,0,0
16696,1,0,0,0,1,1410,120,0,0,6,1270,0,1,13,1
16703,1,0,1,0,2,1550,80,0,1,3,1550,60,0,0,0
16705,1,1,0,0,2,1310,270,2,6,0,1310,60,0,0,0
16720,0,1,0,0,2,1630,890,0,0,0,1450,90,0,0,0
16724,1,1,0,0,2,1870,120,0,6,0,1690,120,0,0,0
16728,1,1,0,0,2,1510,80,0,0,4,1430,60,0,0,0
16733,0,1,0,0,1,1510,120,0,0,3,1510,60,0,0,0
16735,1,1,0,0,2,1530,400,0,0,3,1480,370,0,0,0
16743,1,0,1,0,2,1530,70,0,0,3,1530,0,1,12,1
16744,0,0,1,0,2,1540,360,0,0,4,1540,50,0,0,0
16745,1,1,0,0,2,1360,470,0,0,0,1360,50,0,0,0
16746,1,0,1,0,3,1470,460,0,4,0,1470,280,0,0,0
16760,1,0,1,0,1,1610,80,0,0,0,1610,80,0,0,0
16761,1,1,0,0,2,1510,320,0,0,3,1510,70,0,0,0
16770,0,1,0,0,2,1240,90,0,0,6,1170,0,2,7,1
16773,1,1,0,0,1,1540,60,0,0,4,1540,60,0,0,0
16783,0,0,1,0,2,1560,130,0,0,5,1550,90,0,0,0
16785,0,0,1,0,3,1450,120,0,0,0,1330,60,2,7,1
16808,1,1,0,0,2,1300,60,0,0,0,1300,50,0,0,0
16814,0,0,1,0,1,1560,70,0,0,3,1520,70,0,0,0
16817,1,0,1,0,1,1530,70,0,0,0,1400,50,0,0,0
16824,0,1,0,0,2,1500,90,0,0,4,1460,60,0,0,0
16830,1,1,0,0,2,1350,310,0,0,4,1330,50,0,0,0
16845,0,1,0,0,2,1510,60,0,0,4,1500,0,1,3,1
16846,1,0,1,0,3,1390,180,0,0,3,1310,180,0,0,0
16852,1,0,1,0,2,1470,610,0,6,0,920,60,0,0,0
16857,1,0,1,0,3,1520,80,0,0,6,1520,60,0,0,0
16858,0,1,0,0,3,1990,150,0,0,0,1790,0,1,12,1
16879,1,1,0,0,2,1540,60,0,0,3,1540,60,0,0,0
16885,1,1,0,0,2,1530,150,0,0,2,1520,60,0,0,0
16886,1,1,0,0,2,1330,60,0,0,0,1150,50,0,0,0
16889,0,0,1,0,3,1230,100,0,0,0,1100,50,1,12,1
16894,0,0,1,0,3,2240,460,0,0,0,1410,180,1,2,1
16895,0,1,0,0,2,1510,60,0,0,4,1510,0,1,3,1
16906,1,1,0,0,3,1920,310,0,0,0,1390,60,0,0,0
16913,1,0,1,0,2,1560,80,0,2,2,1560,60,0,0,0
16915,1,1,0,0,3,1260,50,0,6,0,1170,50,0,0,0
16919,1,1,0,0,1,1280,120,0,0,3,1110,60,1,15,1
16928,1,0,1,0,3,1440,590,3,3,1,1440,60,0,0,0
16929,1,1,0,0,2,1790,110,0,0,4,1790,110,0,0,0
16930,1,0,1,0,2,1500,80,0,0,6,1480,60,0,0,0
16948,1,1,0,0,3,1240,60,0,1,0,1200,60,0,0,0
16960,0,1,0,0,2,1480,120,0,0,6,1310,80,1,12,1
16963,0,1,0,0,2,1860,80,0,0,0,1700,80,1,12,1
16968,1,1,0,0,1,1210,60,0,0,0,1140,50,1,2,1
16970,0,1,0,0,1,1740,50,0,0,6,900,50,1,11,1
16973,1,0,1,0,2,1490,310,0,3,0,1490,310,0,0,0
16974,0,0,1,0,2,1310,60,0,0,0,1230,60,1,8,1
16987,0,1,0,0,3,1700,80,0,0,0,1700,80,1,2,1
16990,1,0,1,1,2,1160,190,0,0,0,1140,170,1,6,1
16991,0,0,1,1,2,1260,140,0,0,2,1120,140,1,12,1
16994,0,0,1,1,2,1520,70,0,2,4,1490,60,1,2,1
17008,1,0,1,1,2,1570,130,0,0,6,1510,60,1,12,1
17015,0,0,1,1,3,1500,60,0,0,0,1480,50,1,4,1
17018,1,0,1,1,2,1470,80,0,0,0,1370,60,0,0,0
17020,0,1,0,1,2,1900,220,0,0,6,1880,90,2,4,1
17029,1,0,1,1,2,1550,60,0,0,4,1550,60,0,0,0
17030,1,0,1,1,3,1350,110,0,0,3,1300,0,1,7,1
17031,0,0,1,1,1,1430,120,0,0,6,1270,60,1,12,1
17043,0,1,0,0,2,1550,120,0,0,6,1430,60,1,12,1
17054,1,0,1,1,2,1260,110,0,1,1,1170,110,1,2,1
17055,1,1,0,1,1,1410,120,0,0,6,1230,30,1,12,1
17059,0,0,1,1,2,1860,90,0,0,4,1800,80,1,2,1
17061,1,0,1,1,1,1550,70,0,0,4,1550,70,1,2,1
17069,0,0,1,0,3,1500,90,0,0,4,1500,90,1,2,1
17071,0,1,0,0,2,1550,60,0,2,3,1550,60,0,0,0
17072,1,0,1,0,3,1280,150,0,0,3,1180,150,0,0,0
17075,1,0,1,1,2,1430,50,0,0,1,1430,50,0,0,0
17084,1,0,1,0,2,1790,610,0,0,2,1100,80,0,0,0
17092,0,0,1,1,2,1820,80,0,0,6,1740,80,0,0,0
17098,1,0,1,0,2,1370,150,0,0,2,1370,150,0,0,0
17099,1,0,1,1,2,1390,50,0,5,0,1390,50,0,0,0
17102,1,0,1,1,2,1330,110,0,0,4,1330,90,1,2,1
17104,1,0,1,0,3,1290,120,0,0,0,1140,110,0,0,0
17105,0,1,0,0,1,1840,150,0,0,4,1840,70,0,0,0
17107,1,1,0,0,1,1520,60,0,2,4,1440,60,0,0,0
17116,1,1,0,0,2,1460,240,0,0,6,1240,60,0,0,0
17122,1,0,1,0,2,1480,90,0,0,2,1480,50,0,0,0
17128,1,0,1,1,2,1570,110,0,1,4,1450,60,1,2,1
17132,0,0,1,1,3,1420,290,0,0,0,1220,290,1,2,1
17139,0,0,1,0,1,1420,120,0,0,6,1270,110,1,6,1
17164,1,0,1,0,1,1400,610,0,0,0,1070,50,0,0,0
17168,1,0,1,0,1,1500,80,0,3,3,1430,80,0,0,0
17182,1,1,0,0,1,1320,470,0,0,0,920,150,0,0,0
17185,1,0,1,0,3,1190,50,0,0,0,1190,50,0,0,0
17187,1,0,1,0,3,1420,130,0,0,0,1220,50,1,6,1
17190,1,0,1,0,3,1840,190,0,0,0,1660,140,1,10,1
17196,1,0,1,0,2,1700,130,0,0,0,1500,60,1,4,1
17199,1,0,1,0,3,2130,200,0,0,0,1580,60,0,0,0
17203,0,0,1,0,2,1500,140,0,0,6,1330,120,1,10,1
17205,1,0,1,0,2,1660,120,0,0,0,1370,60,1,2,1
17219,0,0,1,0,2,1510,130,0,0,0,1450,130,1,4,1
17229,1,1,0,0,2,1560,80,0,1,5,1540,70,0,0,0
17233,1,0,1,0,2,1550,70,0,0,6,1490,70,0,0,0
17244,0,1,0,0,2,1530,190,0,0,6,1370,190,1,15,1
17246,1,1,0,0,2,1570,70,0,0,4,1570,0,1,3,1
17253,1,1,0,0,2,1250,880,1,1,0,1250,50,0,0,0
17261,1,0,1,0,1,1560,120,0,0,4,1460,80,0,0,0
17262,1,1,0,0,2,1720,150,0,0,6,1550,150,0,0,0
17263,1,1,0,0,1,1570,150,0,2,0,1320,150,0,0,0
17272,1,0,1,0,1,1710,150,0,3,0,1710,90,0,0,0
17278,1,1,0,0,2,1480,110,0,0,6,1330,60,1,12,1
17299,1,1,0,0,2,1880,70,0,0,0,1810,70,0,0,0
17301,1,1,0,0,3,1460,60,0,0,4,1460,60,0,0,0
17314,1,1,0,0,1,1240,70,0,0,6,1240,0,1,3,1
17315,0,1,0,0,3,1500,60,0,0,3,1500,40,1,3,1
17345,1,1,0,0,2,1260,90,0,5,0,1260,90,0,0,0
17350,1,0,1,0,1,1170,50,0,0,0,1170,50,0,0,0
17352,1,0,1,0,2,1480,90,0,0,6,1430,60,0,0,0
17355,0,1,0,0,1,1410,90,0,0,6,1280,60,0,0,0
17363,0,1,0,0,2,1590,150,0,0,6,1440,60,1,14,1
17364,0,1,0,0,3,1550,70,0,0,3,1520,70,1,2,1
17369,1,0,1,0,2,1690,70,0,0,4,1690,60,0,0,0
17374,0,1,0,0,1,1500,80,0,2,4,1430,80,1,8,1
17391,1,1,0,0,2,1530,70,0,3,0,1530,50,0,0,0
17393,0,1,0,0,1,1460,120,0,0,0,1330,0,1,12,1
17399,1,0,1,0,2,1760,150,0,0,3,1760,60,0,0,0
17406,1,1,0,0,1,1300,60,0,6,0,1300,60,0,0,0
17409,1,1,0,0,1,1190,30,0,4,0,1190,30,0,0,0
17425,1,1,0,0,2,1830,90,0,0,4,1800,80,0,0,0
17436,1,0,1,0,3,1490,70,0,0,4,1450,60,0,0,0
17438,1,1,0,0,3,1430,170,0,0,2,1430,50,0,0,0
17440,0,1,0,0,2,890,370,1,2,2,520,370,0,0,0
17449,1,0,1,0,2,1840,170,0,0,0,1560,150,1,4,1
17464,1,1,0,0,3,1410,90,0,1,0,1160,90,1,4,1
17481,1,0,1,0,2,1240,140,0,0,6,1050,50,0,0,0
17483,1,1,0,0,2,1560,150,0,0,4,1560,0,1,7,1
17484,0,1,0,0,1,1780,190,0,0,0,1510,110,1,15,1
17486,1,1,0,0,2,1680,60,0,0,3,1680,50,0,0,0
17490,1,0,0,0,2,1530,240,0,0,6,1500,180,0,0,0
17496,0,1,0,0,2,1590,70,0,2,0,1590,70,1,2,1
17513,1,0,1,0,2,1270,310,0,0,0,1210,60,0,0,0
17547,0,1,0,0,2,1450,160,0,0,0,1270,0,2,6,1
17548,0,1,0,0,2,1580,60,0,0,4,1550,60,0,0,0
17549,1,0,1,0,2,1540,70,0,3,2,1540,0,1,3,1
17556,1,0,1,0,2,1510,60,0,0,4,1470,50,0,0,0
17561,0,1,0,0,3,1500,180,0,0,6,1360,120,1,6,1
17577,1,0,1,0,3,1330,40,1,6,0,1330,0,0,0,0
17594,1,1,0,0,2,1490,130,0,0,6,1240,130,1,4,1
17600,1,0,1,0,2,1870,220,0,0,0,1560,140,2,4,1
17605,1,1,0,0,2,1560,180,0,0,6,1560,60,1,2,1
17606,1,0,1,0,3,1760,310,1,2,2,1210,150,0,0,0
17608,1,1,0,0,1,1800,50,0,1,2,1800,0,1,3,1
17614,0,1,0,0,1,1380,60,0,0,0,1240,60,1,12,1
17631,1,0,1,0,3,1410,150,0,6,0,1410,50,0,0,0
17634,0,0,1,0,2,1990,190,0,0,2,1730,110,1,16,1
17657,1,1,0,0,2,1170,60,0,0,0,1130,60,0,0,0
17663,1,1,0,0,2,1930,120,0,0,0,1930,0,2,5,1
17665,1,1,0,0,2,1510,50,0,0,0,1510,50,0,0,0
17675,1,1,0,0,3,1250,60,0,0,6,1180,60,0,0,0
17679,1,0,1,0,3,1320,150,0,0,0,1110,150,0,0,0
17684,1,1,0,0,1,1520,90,0,0,4,1520,70,0,0,0
17687,0,1,0,0,3,1790,140,0,0,2,1560,110,1,12,1
17697,0,1,0,0,2,1720,140,0,0,4,1720,70,2,4,1
17723,1,1,0,0,2,1820,80,0,0,3,1800,80,0,0,0
17728,1,1,0,0,2,1540,140,0,0,6,1360,130,1,9,1
17732,0,0,1,0,1,1550,150,0,0,3,1420,150,1,6,1
17733,1,1,0,0,2,1540,60,0,0,2,1540,60,0,0,0
17761,0,1,0,0,2,1310,140,0,1,4,1270,50,1,2,1
17770,1,0,1,0,2,1570,60,0,0,3,1570,60,0,0,0
17778,1,1,0,0,2,1820,120,0,0,6,1660,120,1,24,1
17786,1,1,0,0,2,1830,90,0,0,4,1760,80,0,0,0
17792,1,0,1,1,1,1240,90,0,0,1,1240,50,0,0,0
17802,1,0,1,1,0,1620,100,0,1,0,1620,60,0,0,0
17813,1,0,1,1,2,1530,60,0,2,4,1530,50,0,0,0
17816,1,0,1,1,2,1510,100,0,0,4,1500,50,0,0,0
17820,1,0,1,0,2,1500,30,0,4,0,1500,30,0,0,0
17824,0,1,0,0,2,1320,60,0,0,2,1290,60,0,0,0
17828,1,0,1,0,3,1490,60,0,0,4,1490,60,0,0,0
17829,1,0,1,0,2,1550,340,0,0,4,1540,60,0,0,0
17838,0,0,1,0,2,1380,330,0,0,0,720,120,2,4,1
17848,1,0,1,0,2,1500,150,0,0,0,1480,150,1,2,1
17854,1,0,1,0,3,1620,240,0,0,0,1300,240,0,0,0
17856,1,0,1,0,2,1480,100,0,0,6,1480,50,1,2,1
17867,1,0,1,0,3,1360,60,0,0,0,1250,60,0,0,0
17882,1,0,1,0,2,1900,460,0,0,0,1810,180,0,0,0
17884,1,0,1,0,2,1520,70,0,0,3,1510,70,1,2,1
17885,1,0,1,0,3,1540,70,0,0,6,1490,70,0,0,0
17890,1,0,1,0,3,1790,80,0,0,0,1710,60,0,0,0
17891,0,0,1,0,2,1520,190,0,0,0,1330,80,2,4,1
17896,0,0,1,0,2,2160,90,0,0,6,1270,0,1,6,1
17900,1,0,1,0,2,1610,0,0,4,2,1610,0,1,5,1
17910,0,0,1,0,2,1790,160,0,0,0,1790,160,2,4,1
17915,0,1,0,0,1,1290,110,0,0,4,1160,80,1,13,1
17920,0,0,1,0,2,1340,50,0,0,1,1340,50,0,0,0
17923,0,1,0,0,1,1440,50,0,2,2,1440,50,1,2,1
17936,1,0,1,0,2,1510,80,0,0,4,1510,70,0,0,0
17940,0,0,1,0,2,1460,110,0,0,0,1320,60,1,12,1
17941,1,0,1,0,2,1410,220,0,6,0,1070,60,0,0,0
17955,1,0,1,0,1,1330,70,0,0,4,1320,60,0,0,0
17969,1,1,0,0,2,1410,90,0,0,4,1390,60,0,0,0
17976,1,1,0,0,2,1610,60,0,1,0,1610,60,0,0,0
17979,1,0,1,0,1,940,310,0,0,4,940,150,0,0,0
17988,0,0,0,0,2,1420,140,0,0,6,1310,30,1,10,1
17991,1,1,0,0,2,1340,70,0,0,2,1340,70,0,0,0
17993,1,0,1,0,1,1490,270,0,4,0,810,270,0,0,0
17996,1,0,1,0,1,1600,580,0,6,0,1600,90,0,0,0
18002,1,0,1,0,2,1700,90,0,0,0,1700,90,0,0,0
18003,1,0,1,0,2,1190,370,0,0,0,800,370,1,31,1
18007,1,0,1,0,2,1330,610,0,6,0,1120,340,0,0,0
18011,1,0,1,0,2,1500,60,0,0,6,1480,60,0,0,0
18012,0,1,0,0,2,2030,290,0,0,0,1660,120,2,9,1
18015,1,1,0,0,2,1490,40,0,1,1,1490,40,0,0,0
18017,1,0,1,0,1,1490,70,0,0,3,1470,70,0,0,0
18020,1,1,0,0,2,1530,140,0,0,0,1420,140,1,2,1
18024,0,0,1,0,3,1370,80,0,6,0,1370,80,1,2,1
18030,1,1,0,0,2,1930,210,0,0,0,1620,80,0,0,0
18031,1,1,0,0,2,1280,90,0,0,0,1090,60,0,0,0
18038,1,0,1,0,3,1680,150,0,6,0,1510,80,1,12,1
18042,1,1,0,0,2,1540,180,0,0,0,1390,0,2,7,1
18043,1,0,1,0,2,2410,140,0,0,4,1550,120,0,0,0
18050,1,0,1,0,2,1720,90,0,1,0,1450,90,0,0,0
18055,1,0,1,0,2,1470,100,0,0,6,1460,60,0,0,0
18058,1,1,0,0,1,1650,0,0,0,6,1650,0,1,14,1
18067,1,0,1,0,2,1350,80,0,0,6,1350,0,1,4,1
18071,0,0,1,0,2,1640,90,0,0,6,1480,60,1,12,1
18074,0,0,1,0,3,1230,110,0,0,6,1190,110,2,4,1
18075,0,1,0,0,1,1560,70,0,0,3,1510,60,1,2,1
18076,1,0,1,0,2,1550,210,0,0,6,1350,90,0,0,0
